Guid,Element_Id,Type,Level,Date,Time,Version,Model
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ac,383148,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ad,383149,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8af,383151,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b0,383152,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b1,383153,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b2,383154,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b3,383155,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b4,383156,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b5,383157,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b6,383158,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b8,383160,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8b9,383161,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ba,383162,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8bb,383163,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8bc,383164,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8bd,383165,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8be,383166,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8bf,383167,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c0,383168,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c1,383169,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c2,383170,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c3,383171,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c4,383172,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c5,383173,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c6,383174,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c7,383175,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c8,383176,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8c9,383177,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ca,383178,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8cb,383179,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8cc,383180,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8cd,383181,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ce,383182,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8cf,383183,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d0,383184,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d1,383185,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d2,383186,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d3,383187,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d4,383188,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d5,383189,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d6,383190,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d7,383191,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d8,383192,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8d9,383193,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8da,383194,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8db,383195,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8dc,383196,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8dd,383197,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8de,383198,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8df,383199,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e0,383200,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e1,383201,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e2,383202,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e3,383203,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e4,383204,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e5,383205,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e6,383206,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e7,383207,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e8,383208,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8e9,383209,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ea,383210,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8eb,383211,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ec,383212,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ed,383213,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ee,383214,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ef,383215,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f0,383216,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f1,383217,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f2,383218,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f3,383219,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f4,383220,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f5,383221,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f6,383222,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f7,383223,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f8,383224,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8f9,383225,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8fa,383226,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8fb,383227,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8fc,383228,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8fd,383229,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8fe,383230,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d8ff,383231,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d900,383232,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d901,383233,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d902,383234,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d903,383235,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d904,383236,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d905,383237,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d906,383238,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d907,383239,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d908,383240,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d909,383241,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90a,383242,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90b,383243,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90c,383244,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90d,383245,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90e,383246,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d90f,383247,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d910,383248,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d911,383249,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d912,383250,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d913,383251,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d914,383252,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d915,383253,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d916,383254,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d917,383255,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d918,383256,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d919,383257,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91a,383258,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91b,383259,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91c,383260,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91d,383261,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91e,383262,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d91f,383263,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d920,383264,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d921,383265,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d922,383266,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d923,383267,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d924,383268,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d925,383269,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d926,383270,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d927,383271,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d928,383272,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d929,383273,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92a,383274,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92b,383275,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92c,383276,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92d,383277,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92e,383278,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d92f,383279,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d930,383280,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d931,383281,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d932,383282,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d933,383283,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d934,383284,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d935,383285,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d936,383286,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d937,383287,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d938,383288,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d939,383289,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93a,383290,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93b,383291,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93c,383292,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93d,383293,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93e,383294,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d93f,383295,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d940,383296,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d941,383297,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d942,383298,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d943,383299,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d944,383300,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d945,383301,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d946,383302,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d947,383303,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d948,383304,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d949,383305,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94a,383306,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94b,383307,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94c,383308,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94d,383309,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94e,383310,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d94f,383311,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d950,383312,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d951,383313,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d952,383314,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d953,383315,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d954,383316,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d955,383317,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d956,383318,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d957,383319,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d958,383320,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d959,383321,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95a,383322,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95b,383323,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95c,383324,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95d,383325,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95e,383326,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d95f,383327,Road,TOR,August 01, 2023 09:26 AM,V30,PLE-TR-G12-HLD
